"Index", "Height(Inches)", "Weight(Pounds)"
13038, 71.0274, 149.722
13039, 66.57652, 124.7905
13040, 68.8576, 130.9752
13041, 66.25434, 118.0379
13042, 68.59622, 119.9239
13043, 70.5651, 124.2969
13044, 68.19129, 135.3963
13045, 68.631, 145.9199
13046, 66.95137, 121.817
13047, 65.73162, 120.4355
13048, 69.39596, 131.8885
13049, 68.4177, 155.2243
13050, 68.5373, 118.7651
13051, 65.89888, 119.7408
13052, 71.79395, 134.9478
13053, 64.61857, 126.0336
13054, 67.95083, 135.7588
13055, 69.24678, 120.7578
13056, 69.09927, 117.0254
13057, 68.66631, 117.8159
13058, 67.96796, 128.4943
13059, 68.36887, 110.7174
13060, 66.49471, 127.7524
13061, 66.10701, 133.2153
13062, 69.66455, 150.5807
13063, 70.8961, 127.1952
13064, 63.23763, 119.1795
13065, 67.19734, 117.7393
13066, 67.85778, 123.0461
13067, 67.22801, 131.9317
13068, 69.7057, 131.1593
13069, 68.84395, 107.803
13070, 72.34677, 133.7865
13071, 71.26584, 134.0578
13072, 69.44174, 122.8241
13073, 67.29233, 118.7096
13074, 66.81163, 101.159
13075, 68.86359, 128.1226
13076, 66.49126, 126.8115
13077, 68.04236, 140.7966
13078, 70.0192, 122.6033
13079, 67.83242, 130.1143
13080, 69.44946, 138.989
13081, 67.26935, 116.3762
13082, 66.54396, 127.1921
13083, 70.04568, 118.2566
13084, 66.75437, 112.4253
13085, 64.46778, 104.1932
13086, 66.85722, 111.022
13087, 67.45724, 133.9342
13088, 69.45109, 132.5114
13089, 66.60452, 129.8988
13090, 67.06108, 131.6097
13091, 68.42116, 113.0609
13092, 69.493, 116.8366
13093, 70.46411, 140.5955
13094, 68.9279, 112.8921
13095, 64.0927, 122.0211
13096, 69.8857, 120.2619
13097, 70.98109, 133.7989
13098, 70.75683, 134.2516
13099, 69.29064, 122.7467
13100, 67.34605, 118.8282
13101, 71.60653, 145.4865
13102, 68.73423, 127.9355
13103, 70.23183, 132.2244
13104, 67.73289, 128.6208
13105, 64.52831, 119.7817
13106, 66.63655, 116.8298
13107, 69.76077, 116.2196
13108, 65.56703, 127.0848
13109, 68.77343, 121.1138
13110, 69.40668, 140.9985
13111, 69.43534, 137.473
13112, 68.30511, 142.7223
13113, 63.7744, 115.913
13114, 65.68321, 128.3344
13115, 68.33718, 120.9561
13116, 69.86703, 147.7559
13117, 65.7249, 124.3421
13118, 68.1319, 130.2268
13119, 70.9089, 139.7271
13120, 67.84388, 108.6559
13121, 67.27281, 133.2515
13122, 66.14906, 124.3751
13123, 67.9919, 118.8748
13124, 67.75147, 129.3329
13125, 69.95487, 126.1978
13126, 65.25717, 130.0705
13127, 68.78511, 136.2792
13128, 68.53751, 144.8563
13129, 66.68688, 120.6248
13130, 65.88737, 129.3868
13131, 67.70939, 124.5234
13132, 63.53168, 116.9152
13133, 69.49591, 139.4006
13134, 70.25639, 133.0404
13135, 68.33535, 142.8504
13136, 68.20992, 143.3398
13137, 71.61247, 131.4263
13138, 68.30837, 133.0776
13139, 68.79576, 128.3906
13140, 66.11011, 110.656
13141, 71.17064, 151.2357
13142, 65.96844, 132.1259
13143, 69.49436, 131.419
13144, 66.1988, 130.2737
13145, 67.05559, 124.3257
13146, 70.82173, 136.5632
13147, 67.84611, 136.8583
13148, 66.01755, 112.6355
13149, 66.2288, 124.778
13150, 66.66816, 133.0192
13151, 65.48562, 131.4137
13152, 67.62, 148.1053
13153, 68.82866, 119.503
13154, 68.43031, 126.7202
13155, 64.88057, 112.4524
13156, 70.71452, 129.2147
13157, 68.29645, 126.0144
13158, 68.57851, 128.5564
13159, 65.66804, 101.8834
13160, 68.35718, 126.9565
13161, 68.30827, 121.8879
13162, 67.97439, 114.888
13163, 65.44622, 110.3052
13164, 66.41683, 135.3551
13165, 67.76647, 107.941
13166, 70.12719, 112.8635
13167, 66.45294, 119.4764
13168, 67.25909, 132.5905
13169, 67.90183, 140.1277
13170, 65.12247, 118.1968
13171, 70.54615, 137.335
13172, 67.93419, 127.8738
13173, 68.4073, 131.5761
13174, 68.0543, 125.3733
13175, 66.81613, 125.5772
13176, 71.46482, 156.698
13177, 66.1986, 130.4507
13178, 67.78284, 131.1426
13179, 65.98122, 137.0717
13180, 71.18172, 119.8668
13181, 66.63714, 107.6969
13182, 65.21006, 108.4938
13183, 72.02198, 145.489
13184, 67.73998, 130.4849
13185, 66.80834, 118.4648
13186, 69.82781, 151.5249
13187, 69.066, 134.8918
13188, 67.74345, 130.8209
13189, 69.05112, 112.3061
13190, 65.9683, 104.3853
13191, 69.13584, 129.2356
13192, 67.40931, 130.2442
13193, 67.92429, 130.3329
13194, 68.87862, 122.1128
13195, 70.78535, 147.0279
13196, 67.94063, 116.9758
13197, 68.55731, 124.1189
13198, 67.95809, 143.184
13199, 67.14299, 124.7983
13200, 66.31973, 135.487
13201, 69.86703, 123.4288
13202, 70.34807, 128.6677
13203, 68.33013, 118.3628
13204, 69.25117, 126.0558
13205, 69.50442, 119.8007
13206, 64.7488, 136.3069
13207, 71.18038, 136.9996
13208, 68.20414, 136.4564
13209, 67.20821, 138.9231
13210, 68.09341, 129.9965
13211, 67.57946, 133.9151
13212, 66.36966, 121.0705
13213, 70.44008, 115.5771
13214, 69.59612, 118.1955
13215, 73.18845, 141.6274
13216, 64.8038, 114.1008
13217, 63.38823, 116.9479
13218, 68.42439, 122.0094
13219, 68.20646, 130.3053
13220, 68.47766, 124.3275
13221, 68.13698, 109.9892
13222, 66.5642, 120.0656
13223, 71.6742, 142.782
13224, 67.05255, 128.7431
13225, 68.85466, 117.8856
13226, 68.65248, 122.2601
13227, 64.16886, 110.911
13228, 67.16001, 142.7395
13229, 65.06853, 123.8455
13230, 69.67259, 136.5818
13231, 67.28347, 135.4397
13232, 69.90543, 129.4083
13233, 66.39269, 113.8244
13234, 69.0075, 132.1928
13235, 68.90949, 128.4623
13236, 66.02741, 108.1906
13237, 68.22004, 130.7162
13238, 70.8693, 136.1507
13239, 64.98984, 117.714
13240, 67.12295, 119.9848
13241, 67.83454, 123.3862
13242, 70.74203, 140.0149
13243, 64.27586, 103.4251
13244, 68.62938, 125.9597
13245, 71.83546, 129.9557
13246, 69.13802, 124.1999
13247, 69.14398, 135.7985
13248, 69.86294, 123.7869
13249, 68.0071, 122.3199
13250, 64.28003, 119.2213
13251, 64.80749, 98.27368
13252, 68.44135, 137.1619
13253, 67.33811, 118.3226
13254, 66.23568, 111.8243
13255, 65.38226, 135.7816
13256, 69.70013, 127.6917
13257, 70.21141, 131.4104
13258, 67.25972, 127.8096
13259, 68.19324, 126.6439
13260, 69.34903, 127.2285
13261, 70.82622, 136.3402
13262, 68.95895, 145.2939
13263, 66.35313, 123.3383
13264, 67.70155, 113.0354
13265, 66.01282, 126.4426
13266, 64.67146, 121.8473
13267, 65.26196, 116.2627
13268, 64.32105, 126.3531
13269, 68.19311, 114.3672
13270, 70.63372, 138.5337
13271, 67.32161, 137.0611
13272, 69.07423, 134.9462
13273, 67.38292, 112.8386
13274, 66.9492, 110.6838
13275, 69.37345, 135.2223
13276, 67.17327, 128.3909
13277, 64.82297, 113.3591
13278, 69.74366, 131.9008
13279, 69.05523, 122.8494
13280, 68.52817, 119.1168
13281, 65.77416, 135.7006
13282, 70.49366, 129.384
13283, 71.53026, 135.0245
13284, 68.16348, 110.3596
13285, 70.15896, 153.1741
13286, 68.67804, 141.0451
13287, 64.07479, 118.5714
13288, 65.63973, 99.81515
13289, 67.91191, 129.3775
13290, 67.775, 146.1935
13291, 69.18617, 132.9471
13292, 68.01384, 131.7207
13293, 62.48941, 117.7949
13294, 67.96079, 127.3995
13295, 67.82376, 134.2977
13296, 66.92886, 111.183
13297, 67.39775, 134.5976
13298, 67.41853, 143.8567
13299, 66.08383, 118.2815
13300, 69.40233, 119.7774
13301, 68.42976, 124.3332
13302, 68.65284, 126.7226
13303, 67.71085, 110.5105
13304, 66.92357, 113.5576
13305, 67.28097, 128.3507
13306, 67.60201, 132.2953
13307, 69.39436, 120.7939
13308, 66.10454, 113.4298
13309, 68.63883, 129.8796
13310, 66.93124, 119.3294
13311, 66.52196, 134.1469
13312, 64.39478, 118.0702
13313, 67.87061, 127.3809
13314, 70.43201, 121.1751
13315, 70.40373, 118.6765
13316, 68.88718, 127.3501
13317, 69.10626, 124.0148
13318, 69.20993, 131.5479
13319, 66.95677, 127.1894
13320, 68.55278, 139.2787
13321, 67.34935, 121.2197
13322, 70.08442, 146.126
13323, 66.55493, 120.4965
13324, 68.39772, 134.5794
13325, 69.17551, 127.7031
13326, 67.88832, 130.9674
13327, 69.23136, 151.7222
13328, 66.39321, 136.1953
13329, 66.29156, 129.0251
13330, 69.27872, 133.8416
13331, 67.04849, 123.7323
13332, 66.08908, 120.447
13333, 65.40789, 106.4048
13334, 64.41176, 100.5481
13335, 68.99911, 147.0279
13336, 63.96038, 98.96049
13337, 67.25019, 111.6628
13338, 70.13072, 138.9752
13339, 73.11393, 154.7801
13340, 68.46228, 135.4161
13341, 69.36312, 131.0502
13342, 64.95313, 113.1035
13343, 66.01722, 106.2152
13344, 66.2941, 114.7051
13345, 70.67693, 125.1185
13346, 67.33243, 135.8197
13347, 63.68425, 127.6135
13348, 67.05486, 125.9922
13349, 71.57334, 125.7925
13350, 70.74414, 149.5795
13351, 67.90413, 123.895
13352, 70.23876, 134.9732
13353, 66.42802, 143.3147
13354, 68.27668, 120.5478
13355, 69.23481, 132.964
13356, 66.24127, 124.8096
13357, 71.24159, 150.798
13358, 64.23067, 106.6067
13359, 68.13972, 129.562
13360, 70.5219, 138.8618
13361, 68.80228, 123.557
13362, 71.47939, 122.5102
13363, 66.25554, 117.2567
13364, 67.65893, 125.1901
13365, 66.24544, 118.1862
13366, 69.4015, 117.9695
13367, 63.68623, 124.7147
13368, 67.70352, 117.4804
13369, 64.58855, 97.81632
13370, 67.90312, 121.7761
13371, 69.31825, 132.5327
13372, 68.78074, 133.8886
13373, 65.16747, 103.7879
13374, 67.39659, 123.8458
13375, 64.41103, 100.447
13376, 71.47445, 139.9332
13377, 66.08011, 114.2059
13378, 69.12359, 127.9635
13379, 70.18251, 142.0535
13380, 69.52844, 149.3159
13381, 65.45636, 124.7121
13382, 72.1365, 133.2988
13383, 64.01521, 112.954
13384, 66.94399, 121.8452
13385, 70.76624, 129.2601
13386, 67.1248, 127.1223
13387, 70.91403, 137.6657
13388, 69.05992, 96.98373
13389, 68.87014, 132.286
13390, 70.56427, 139.1888
13391, 68.74068, 140.9494
13392, 66.04751, 133.5623
13393, 71.5113, 131.3287
13394, 67.61109, 131.3793
13395, 67.65123, 120.4534
13396, 69.26124, 130.3283
13397, 68.05308, 111.5429
13398, 70.66922, 120.3896
13399, 63.44163, 115.5336
13400, 66.15659, 114.6908
13401, 68.17946, 146.4593
13402, 67.26248, 122.2184
13403, 69.54205, 135.2309
13404, 68.23248, 117.6804
13405, 68.37902, 133.9223
13406, 63.64125, 112.1593
13407, 71.46636, 141.1508
13408, 69.26616, 140.8013
13409, 69.24025, 155.7611
13410, 67.95744, 121.5092
13411, 66.88315, 123.9898
13412, 69.59355, 130.8852
13413, 70.21228, 136.9528
13414, 66.76888, 109.2297
13415, 67.03536, 134.7424
13416, 72.72333, 135.6775
13417, 71.27092, 149.2486
13418, 70.04237, 120.8985
13419, 67.30938, 125.4023
13420, 70.92362, 142.0399
13421, 70.86617, 136.8164
13422, 71.16906, 125.1008
13423, 71.27803, 126.8942
13424, 69.02346, 134.2947
13425, 70.32898, 142.0952
13426, 64.65613, 110.0386
13427, 68.30144, 116.1683
13428, 68.02501, 129.2719
13429, 69.54645, 135.4922
13430, 69.66515, 120.5153
13431, 66.61978, 120.8916
13432, 70.70351, 144.7056
13433, 66.84578, 123.4342
13434, 66.91022, 104.7945
13435, 70.46769, 117.2765
13436, 67.7792, 125.5647
13437, 65.6698, 107.2109
13438, 66.92797, 132.8552
13439, 66.83788, 142.0706
13440, 66.2109, 125.9366
13441, 71.51674, 137.7854
13442, 69.25899, 127.4162
13443, 66.38182, 128.5337
13444, 67.98866, 103.9803
13445, 69.10657, 121.7137
13446, 66.93244, 128.6671
13447, 68.78738, 111.3942
13448, 71.69889, 127.9976
13449, 71.58625, 155.8226
13450, 70.22459, 123.7852
13451, 67.80333, 129.0836
13452, 66.99804, 141.1636
13453, 66.69938, 126.4284
13454, 67.81842, 107.4346
13455, 65.52188, 102.8837
13456, 66.26517, 112.6468
13457, 66.61056, 132.1592
13458, 69.2276, 135.7117
13459, 69.76883, 131.289
13460, 67.25415, 126.2261
13461, 71.94325, 146.1599
13462, 70.42889, 131.4166
13463, 69.14838, 135.2424
13464, 66.35698, 117.5543
13465, 67.72308, 120.2195
13466, 69.32816, 144.6047
13467, 67.18685, 119.0143
13468, 64.98016, 128.0163
13469, 69.50141, 131.0541
13470, 66.21749, 117.7252
13471, 66.87048, 146.4228
13472, 67.26667, 110.8618
13473, 68.84698, 118.8636
13474, 69.64577, 137.3837
13475, 68.42511, 127.5529
13476, 66.12824, 130.6234
13477, 66.50649, 118.7096
13478, 68.22237, 117.7128
13479, 70.89547, 132.2301
13480, 66.49191, 129.8035
13481, 65.92614, 110.2858
13482, 70.60162, 133.4747
13483, 69.90771, 125.1461
13484, 68.17237, 135.0448
13485, 67.93822, 114.7389
13486, 67.26702, 127.2478
13487, 70.93422, 134.1138
13488, 65.43279, 132.7763
13489, 68.50404, 136.0545
13490, 65.32412, 124.1597
13491, 67.15877, 124.869
13492, 64.08903, 104.5371
13493, 64.87852, 119.364
13494, 68.06382, 112.3071
13495, 67.85512, 138.274
13496, 68.69451, 136.9217
13497, 71.83913, 138.6279
13498, 72.68296, 134.195
13499, 72.97709, 129.5139
13500, 68.69342, 111.9045
13501, 68.68038, 125.2037
13502, 70.61549, 135.1449
13503, 68.58312, 133.3172
13504, 67.87132, 122.0944
13505, 67.36301, 133.484
13506, 70.012, 125.7454
13507, 71.00838, 140.3572
13508, 69.54254, 153.5616
13509, 67.29908, 126.9459
13510, 68.91619, 133.2555
13511, 66.98198, 110.6282
13512, 67.52527, 131.6131
13513, 68.68913, 153.1047
13514, 68.0705, 145.1079
13515, 65.34667, 106.6298
13516, 68.27458, 129.4259
13517, 68.43948, 138.6668
13518, 68.63517, 125.4484
13519, 65.9169, 115.5298
13520, 68.75507, 121.4015
13521, 67.50336, 121.0915
13522, 67.35686, 119.5916
13523, 68.74911, 123.4175
13524, 65.82688, 125.1802
13525, 63.66383, 100.9581
13526, 66.73418, 123.5122
13527, 68.7669, 121.9292
13528, 63.50262, 115.3714
13529, 67.76649, 125.1451
13530, 68.57622, 123.7199
13531, 69.26441, 135.5441
13532, 69.68345, 122.2247
13533, 68.79655, 124.5403
13534, 71.45548, 149.4462
13535, 67.08221, 107.519
13536, 66.30983, 107.8446
13537, 67.05289, 130.3873
13538, 66.69178, 112.7728
13539, 67.73043, 122.5769
13540, 68.00003, 137.312
13541, 66.63813, 102.5589
13542, 65.65274, 108.267
13543, 69.22019, 113.4516
13544, 64.23796, 127.21
13545, 67.5943, 133.0013
13546, 70.42984, 136.3197
13547, 67.11274, 128.19
13548, 67.98772, 113.4182
13549, 69.89944, 143.3529
13550, 67.47588, 118.6167
13551, 70.73882, 133.249
13552, 67.09517, 127.4636
13553, 64.63916, 124.0617
13554, 65.95318, 114.1656
13555, 70.34111, 131.5517
13556, 65.08001, 117.1925
13557, 67.01532, 127.5686
13558, 67.44816, 140.1632
13559, 64.62936, 114.2821
13560, 67.18612, 128.9279
13561, 69.1269, 125.3568
13562, 67.48529, 111.7304
13563, 68.60783, 133.3954
13564, 66.35991, 111.3237
13565, 67.23519, 123.6025
13566, 68.10568, 124.4485
13567, 64.73949, 138.3973
13568, 68.29833, 127.7477
13569, 69.22544, 131.9046
13570, 68.59662, 142.6983
13571, 66.28389, 120.2258
13572, 66.43058, 112.2964
13573, 64.0014, 116.3801
13574, 67.44234, 152.4923
13575, 65.15728, 102.1984
13576, 65.33919, 112.9692
13577, 65.70654, 130.7918
13578, 64.35914, 112.2244
13579, 65.57652, 126.7799
13580, 71.05843, 136.3315
13581, 67.23561, 122.0408
13582, 65.16695, 110.5248
13583, 69.84415, 152.3574
13584, 66.61845, 124.8794
13585, 67.50831, 150.5015
13586, 66.40242, 124.3254
13587, 69.02896, 123.8979
13588, 69.10557, 149.6609
13589, 68.44275, 126.72
13590, 68.64999, 139.3151
13591, 72.40603, 131.9203
13592, 67.91361, 132.3644
13593, 66.90988, 116.3878
13594, 66.08598, 134.0194
13595, 67.66889, 121.2939
13596, 68.76862, 131.9744
13597, 66.98014, 117.2521
13598, 68.74833, 125.9501
13599, 70.79517, 133.642
13600, 64.31269, 110.4079
13601, 68.92165, 120.3599
13602, 67.70132, 137.2192
13603, 71.41874, 139.3438
13604, 72.51415, 114.3909
13605, 68.8114, 127.7579
13606, 67.13979, 109.7144
13607, 66.74072, 130.6229
13608, 69.70146, 156.5445
13609, 72.75144, 157.7481
13610, 67.66406, 139.4558
13611, 68.27904, 144.4879
13612, 69.24852, 136.1629
13613, 70.34305, 138.67
13614, 72.09527, 135.252
13615, 67.11737, 127.7587
13616, 71.75284, 138.0633
13617, 66.32216, 123.6735
13618, 68.59531, 128.7746
13619, 67.84571, 129.0955
13620, 69.33815, 118.5346
13621, 66.37336, 122.3126
13622, 66.26652, 110.3988
13623, 64.87171, 132.5079
13624, 67.92885, 109.6037
13625, 70.33507, 153.9626
13626, 66.34491, 120.7221
13627, 68.64508, 137.0787
13628, 67.34987, 120.2499
13629, 69.2373, 132.8112
13630, 69.88961, 131.3
13631, 65.71516, 125.3647
13632, 69.20236, 137.538
13633, 72.83266, 143.9874
13634, 63.90262, 122.0885
13635, 65.38753, 125.0461
13636, 65.11627, 123.6793
13637, 68.0761, 125.6445
13638, 70.38111, 143.9183
13639, 68.29328, 125.3891
13640, 66.17228, 121.1097
13641, 69.01299, 126.3802
13642, 64.39616, 118.3443
13643, 69.66799, 137.5244
13644, 70.11684, 148.1291
13645, 70.67615, 138.4174
13646, 71.67171, 154.5974
13647, 70.98541, 132.011
13648, 68.69251, 120.464
13649, 66.13051, 130.6484
13650, 72.18172, 145.7772
13651, 64.49398, 120.2569
13652, 71.09941, 120.904
13653, 68.20045, 130.0656
13654, 66.33023, 113.2041
13655, 67.04367, 138.0165
13656, 68.30547, 127.9004
13657, 69.18392, 125.2414
13658, 68.03723, 135.8445
13659, 66.57552, 133.4506
13660, 67.96196, 126.5701
13661, 70.04325, 131.8625
13662, 66.82989, 136.6633
13663, 66.06785, 119.3338
13664, 66.73451, 114.521
13665, 68.59738, 131.6491
13666, 67.93096, 118.3885
13667, 68.29048, 140.8166
13668, 65.61713, 136.7163
13669, 68.83511, 133.5565
13670, 68.41749, 121.6358
13671, 68.29963, 125.9208
13672, 67.07739, 120.9513
13673, 65.28695, 127.0931
13674, 69.56663, 132.7942
13675, 69.96385, 139.112
13676, 71.49172, 156.6047
13677, 72.06918, 130.0836
13678, 68.32088, 136.4392
13679, 69.41193, 124.4338
13680, 69.30554, 141.7445
13681, 70.28825, 149.8366
13682, 74.74047, 155.5462
13683, 67.89908, 128.0993
13684, 63.31957, 124.2271
13685, 68.88209, 117.1974
13686, 66.09881, 117.9989
13687, 68.39956, 135.4289
13688, 65.81467, 119.0041
13689, 66.51669, 123.0958
13690, 66.68897, 128.9492
13691, 68.85866, 122.1515
13692, 65.28602, 117.6903
13693, 67.45382, 121.8754
13694, 65.72572, 104.7868
13695, 69.1809, 138.1944
13696, 67.19123, 119.7814
13697, 67.95791, 115.3964
13698, 69.90153, 133.6208
13699, 69.36667, 120.1496
13700, 68.2609, 123.5765
13701, 67.73458, 123.3573
13702, 67.99545, 124.5313
13703, 67.02058, 120.1386
13704, 68.0984, 118.3992
13705, 69.07483, 136.2293
13706, 68.55788, 150.1478
13707, 67.88128, 91.79628
13708, 64.57218, 117.3649
13709, 65.66127, 111.9679
13710, 67.40301, 122.1909
13711, 67.55072, 136.2613
13712, 66.3712, 110.5685
13713, 69.03177, 140.8798
13714, 69.56693, 139.21
13715, 67.997, 142.6499
13716, 67.77191, 116.9825
13717, 70.25823, 146.4642
13718, 67.55181, 129.5468
13719, 68.46142, 123.4447
13720, 66.27821, 118.7967
13721, 67.16134, 128.4656
13722, 70.74503, 127.2149
13723, 64.41245, 130.2909
13724, 69.93806, 135.9627
13725, 66.89486, 141.925
13726, 69.35583, 129.5942
13727, 70.31031, 115.0746
13728, 65.16672, 108.6499
13729, 66.13636, 116.5107
13730, 69.9459, 118.4187
13731, 65.77942, 130.5573
13732, 65.37242, 123.4043
13733, 67.52532, 112.6009
13734, 65.66027, 130.1065
13735, 68.08438, 125.6412
13736, 70.20405, 141.2656
13737, 68.09138, 126.8049
13738, 69.8622, 130.7656
13739, 71.2364, 165.4348
13740, 67.73715, 118.1487
13741, 68.97119, 139.1271
13742, 65.20052, 116.3499
13743, 68.44766, 143.052
13744, 69.85374, 123.8261
13745, 68.53738, 133.8745
13746, 67.83017, 131.8549
13747, 66.23251, 127.9094
13748, 65.89304, 115.487
13749, 65.6772, 121.1499
13750, 66.76883, 136.4819
13751, 69.74836, 122.1892
13752, 66.02269, 110.8825
13753, 67.8839, 142.7609
13754, 67.9508, 132.0453
13755, 68.08386, 129.7618
13756, 67.34271, 116.0603
13757, 68.1341, 112.7088
13758, 70.01101, 140.5868
13759, 67.81576, 132.5872
13760, 71.44931, 152.6402
13761, 66.86293, 132.6471
13762, 66.96378, 97.03296
13763, 70.86922, 142.2524
13764, 66.07424, 124.2275
13765, 63.1202, 131.0273
13766, 66.13073, 123.7088
13767, 68.49757, 128.567
13768, 67.64703, 126.1548
13769, 64.13542, 111.5291
13770, 65.18415, 111.5203
13771, 65.28989, 102.8829
13772, 66.93899, 130.9771
13773, 69.76519, 131.7523
13774, 70.14971, 131.6752
13775, 69.76427, 128.3103
13776, 66.79976, 111.8919
13777, 64.24878, 111.8224
13778, 66.26232, 130.8118
13779, 67.36842, 140.4376
13780, 69.54224, 136.2962
13781, 70.7088, 135.0448
13782, 68.30583, 107.0114
13783, 68.77584, 115.0584
13784, 64.57222, 110.4544
13785, 70.37127, 131.4099
13786, 65.67011, 126.3269
13787, 70.20753, 146.1756
13788, 64.77025, 121.1153
13789, 71.3765, 137.7634
13790, 67.69573, 141.5469
13791, 67.51762, 124.1185
13792, 67.19765, 137.8119
13793, 67.1093, 133.0114
13794, 69.1917, 123.958
13795, 69.15525, 119.1435
13796, 69.86536, 121.2642
13797, 66.32886, 127.9168
13798, 67.86215, 121.1058
13799, 68.27113, 116.4098
13800, 65.76944, 126.6246
13801, 67.92933, 130.5733
13802, 71.2216, 123.3636
13803, 66.912, 119.4482
13804, 67.41402, 131.0606
13805, 67.22463, 119.8691
13806, 68.55061, 134.7133
13807, 70.89052, 141.621
13808, 64.97357, 100.993
13809, 67.54977, 115.0079
13810, 69.25733, 147.6032
13811, 68.42616, 141.9304
13812, 66.83894, 128.7245
13813, 69.12521, 123.8116
13814, 65.94202, 126.6764
13815, 69.15548, 137.3675
13816, 66.63132, 130.1165
13817, 69.7449, 122.1703
13818, 68.182, 125.3675
13819, 63.34895, 108.9061
13820, 65.91937, 120.2951
13821, 68.34026, 117.7427
13822, 69.17937, 147.5066
13823, 65.73096, 124.0377
13824, 65.25774, 137.7447
13825, 66.95904, 117.1612
13826, 67.46686, 102.788
13827, 64.5303, 109.287
13828, 68.22274, 106.3999
13829, 69.74043, 149.3723
13830, 66.82473, 115.1647
13831, 66.7667, 106.6478
13832, 66.60791, 104.4031
13833, 66.22167, 106.6763
13834, 66.96213, 126.4268
13835, 70.45353, 144.5438
13836, 71.72731, 127.6123
13837, 69.12426, 136.6216
13838, 68.64719, 125.4496
13839, 65.7677, 112.6545
13840, 69.92728, 137.5083
13841, 66.95014, 131.6857
13842, 68.99774, 143.0834
13843, 71.31319, 127.6948
13844, 65.88245, 131.4081
13845, 68.39531, 117.7972
